phc_id,state,district,subdistrict,name,latitude,longitude,is_active,beds,doctors,nurses
PHCR002375,Andhra Pradesh Old,Hyderabad,Panipura,Puranapool.II,17.363852,78.459564,False,,,
PHCR002376,Andhra Pradesh Old,Hyderabad,Dabeerpura,Dabeerpura,17.364898,78.490112,False,,,
PHCR002377,Andhra Pradesh Old,Hyderabad,Malakpet,Gaddianaram,17.366873,78.5242,False,,,
PHCR002378,Andhra Pradesh Old,Nalgonda,Thungathurthy,Nagaram,17.36845,78.99085,False,,,
PHCR002379,Andhra Pradesh Old,Nalgonda,Ramannapet,Valigonda,17.36848,78.99088,False,,,
PHCR002380,Andhra Pradesh Old,Nalgonda,Ramannapet,Vemulakonda,17.36849,78.99089,False,,,
PHCR002381,Andhra Pradesh Old,East Godavari,Rowthulapudi,Kotananduru,17.368989,82.382355,False,,,
PHCR002382,Andhra Pradesh Old,Hyderabad,Dabeerpura,Darulshifa,17.370144,78.480167,False,,,
PHCR002383,Andhra Pradesh Old,Hyderabad,Suraj Bhan,Nayapool,17.370675,78.476354,False,,,
PHCR002384,Andhra Pradesh Old,Hyderabad,Malakpet,Malakpet,17.372864,78.489401,False,,,
PHCR002385,Andhra Pradesh Old,Hyderabad,Malakpet,Shalivahana Nagar,17.37407,78.52278,False,,,
PHCR002386,Andhra Pradesh Old,Hyderabad,Panipura,Begum Bazar,17.375046,78.470577,False,,,
PHCR002387,Andhra Pradesh Old,Khammam,Julurupadu,Enkoor,17.37574,80.45229,False,,,
PHCR002388,Andhra Pradesh Old,Hyderabad,Dabeerpura,Azampura,17.376847,78.489046,False,,,
PHCR002389,Andhra Pradesh Old,Hyderabad,Panipura,Maharajgunj,17.377642,78.477681,False,,,
PHCR002390,Andhra Pradesh Old,Ranga Reddy,Medchal ,Shamirpet,17.37915,78.47886,False,,,
PHCR002391,Andhra Pradesh Old,Hyderabad,Golconda,Guddimalkapur,17.381202,78.432562,False,,,
PHCR002392,Andhra Pradesh Old,Hyderabad,Golconda,Karwan,17.381202,78.432562,False,,,
PHCR002393,Andhra Pradesh Old,Hyderabad,Panipura,Karwan.II,17.381202,78.432562,False,,,
PHCR002394,Andhra Pradesh Old,Hyderabad,Kingkoti,Esamia Bazar,17.382939,78.491203,False,,,
PHCR002395,Andhra Pradesh Old,Hyderabad,Nampally,Nampally,17.38364,78.466964,False,,,
PHCR002396,Andhra Pradesh Old,East Godavari,Addateegala,Gangavaram,17.38367,81.94397,False,,,
PHCR002397,Andhra Pradesh Old,Hyderabad,Amberpet,Harrajpenta,17.385044,78.486671,False,,,
PHCR002398,Andhra Pradesh Old,Hyderabad,Jangammet,Teegalkunta,17.385044,78.486671,False,,,
PHCR002399,Andhra Pradesh Old,Hyderabad,Suraj Bhan,Umdha Bazar,17.385044,78.486671,False,,,
PHCR002400,Andhra Pradesh Old,Hyderabad,Suraj Bhan,Panjesha,17.385044,78.486671,False,,,
PHCR002401,Andhra Pradesh Old,Hyderabad,Panipura,Panipura,17.385044,78.486671,False,,,
PHCR002402,Andhra Pradesh Old,Hyderabad,Kingkoti,DBR Mills,17.385044,78.486671,False,,,
PHCR002403,Andhra Pradesh Old,Hyderabad,Kingkoti,RFPTC,17.385044,78.486671,False,,,
PHCR002404,Andhra Pradesh Old,Hyderabad,Sriramnagar,Showkath Nagar,17.385044,78.486671,False,,,
PHCR002405,Andhra Pradesh Old,Hyderabad,Seethapalmandi,Chuttal Basthi,17.385044,78.486671,False,,,
PHCR002406,Andhra Pradesh Old,Hyderabad,Lalapet,Dr.Paul Dass,17.385044,78.486671,False,,,
PHCR002407,Andhra Pradesh Old,Hyderabad,Barkas,Maisaram,17.385044,78.486671,False,,,
PHCR002408,Andhra Pradesh Old,Hyderabad,Suraj Bhan,Taramaidan,17.385044,78.486671,False,,,
PHCR002409,Andhra Pradesh Old,Hyderabad,Suraj Bhan,Panjesha.II,17.385044,78.486671,False,,,
PHCR002410,Andhra Pradesh Old,Hyderabad,Golconda,Golconda,17.385363,78.40413,False,,,
PHCR002411,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Venkatreddy Nagar UHC,17.386129,78.529881,False,,,
PHCR002412,Andhra Pradesh Old,Hyderabad,Nampally,Afzal Sagar,17.386282,78.461358,False,,,
PHCR002413,Andhra Pradesh Old,Hyderabad,Kingkoti,Sultan Bazar,17.386625,78.481943,False,,,
PHCR002414,Andhra Pradesh Old,Hyderabad,Golconda,Kummarwadi,17.38795,78.45253,False,,,
PHCR002415,Andhra Pradesh Old,Hyderabad,Nampally,Aghapura,17.38816,78.464538,False,,,
PHCR002416,Andhra Pradesh Old,Hyderabad,Kingkoti,Boggulkunta,17.391898,78.478746,False,,,
PHCR002417,Andhra Pradesh Old,Hyderabad,Amberpet,Tilak Nagar,17.392175,78.508578,False,,,
PHCR002418,Andhra Pradesh Old,Ranga Reddy,Shamshabad,Narsingi,17.39326,78.39281,False,,,
PHCR002419,Andhra Pradesh Old,Hyderabad,Seethapalmandi,Mohammad Guda,17.393619,78.394443,False,,,
PHCR002420,Andhra Pradesh Old,Hyderabad,Amberpet,Bagh Amberpet,17.394125,78.5171,False,,,
PHCR002421,Andhra Pradesh Old,East Godavari,Gokavaram,Rajanagaram,17.39634,82.09954,False,,,
PHCR002422,Andhra Pradesh Old,Ranga Reddy,Marpally,Bantaram,17.39636,77.90716,False,,,
PHCR002423,Andhra Pradesh Old,Ranga Reddy,Marpally,Nagasamudram,17.39639,77.90719,False,,,
PHCR002424,Andhra Pradesh Old,Hyderabad,Nampally,Niloufer,17.398773,78.462532,False,,,
PHCR002425,Andhra Pradesh Old,Ranga Reddy,Parigi ,Doma,17.39953,78.13513,False,,,
PHCR002426,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Uppal,17.40181,78.56019,False,,,
PHCR002427,Andhra Pradesh Old,Hyderabad,Malakpet,Jambaghpark,17.402115,78.559253,False,,,
PHCR002428,Andhra Pradesh Old,East Godavari,Rowthulapudi,N.Suravaram,17.402466,82.46986,False,,,
PHCR002429,Andhra Pradesh Old,Vishakapatnam,Nakkapalli,Penugollu,17.403063,82.729797,False,,,
PHCR002430,Andhra Pradesh Old,Warangal,Thorrur,Maripeda,17.4041,79.87914,False,,,
PHCR002431,Andhra Pradesh Old,Nalgonda,Thungathurthy,Thungathurthi,17.405991,79.581528,False,,,
PHCR002432,Andhra Pradesh Old,Hyderabad,Nampally,Syed Nagar,17.406197,78.436826,False,,,
PHCR002433,Andhra Pradesh Old,Hyderabad,Amberpet,A.M.S,17.407037,78.516922,False,,,
PHCR002434,Andhra Pradesh Old,Hyderabad,Kingkoti,Gagan Mahal,17.407996,78.480167,False,,,
PHCR002435,Andhra Pradesh Old,Hyderabad,Nampally,Chintal Basthi,17.408045,78.456012,False,,,
PHCR002436,Andhra Pradesh Old,Hyderabad,Nampally,Khairtabad,17.415061,78.464829,False,,,
PHCR002437,Andhra Pradesh Old,Hyderabad,Amberpet,Musheerabad,17.415663,78.499345,False,,,
PHCR002438,Andhra Pradesh Old,Hyderabad,Golconda,Film Nagar,17.41618,78.408395,False,,,
PHCR002439,Andhra Pradesh Old,Hyderabad,Sriramnagar,Banjara Hills,17.416471,78.438247,False,,,
PHCR002440,Andhra Pradesh Old,Nalgonda,Nadigudem,Munagala,17.41886,79.11981,False,,,
PHCR002441,Andhra Pradesh Old,Hyderabad,Amberpet,Bholakpur,17.422476,78.49757,False,,,
PHCR002442,Andhra Pradesh Old,Hyderabad,Seethapalmandi,Gandhi,17.42396,78.504317,False,,,
PHCR002443,Andhra Pradesh Old,Hyderabad,Ameerpet,Punjagutta,17.424497,78.451038,False,,,
PHCR002444,Andhra Pradesh Old,Hyderabad,Seethapalmandi,Kuttivelodie,17.425408,78.518225,False,,,
PHCR002445,Andhra Pradesh Old,Hyderabad,Seethapalmandi,Bhoiguda,17.427311,78.499345,False,,,
PHCR002446,Andhra Pradesh Old,Ranga Reddy,Medchal ,Srirangavaram,17.42796,78.47831,False,,,
PHCR002447,Andhra Pradesh Old,Hyderabad,Sriramnagar,Jubilee Hills,17.429532,78.41266,False,,,
PHCR002448,Andhra Pradesh Old,Khammam,Julurupadu,Sujathanagar,17.43231,80.63491,False,,,
PHCR002449,Andhra Pradesh Old,Vishakapatnam,CHC Yellamanchili,Sarvasiddi,17.43272,82.80663,False,,,
PHCR002450,Andhra Pradesh Old,Hyderabad,Seethapalmandi,Mettuguda,17.433083,78.52349,False,,,
PHCR002451,Andhra Pradesh Old,Hyderabad,Seethapalmandi,Chilakalguda,17.433632,78.507868,False,,,
PHCR002452,Andhra Pradesh Old,Hyderabad,Ameerpet,Ameerpet,17.434802,78.448011,False,,,
PHCR002453,Andhra Pradesh Old,Hyderabad,Lalapet,Pan Bazar,17.434866,78.491532,False,,,
PHCR002454,Andhra Pradesh Old,Khammam,Khammam,Thirumalayapalem,17.43492,81.32913,False,,,
PHCR002455,Andhra Pradesh Old,Warangal,Dornakal,Balpal,17.44,80.15,False,,,
PHCR002456,Andhra Pradesh Old,Hyderabad,Sriramnagar,Vinayak Nagar,17.441901,78.356844,False,,,
PHCR002457,Andhra Pradesh Old,East Godavari,R Chodavarm (APVVP),P.Geddada,17.442278,81.733574,False,,,
PHCR002458,Andhra Pradesh Old,Hyderabad,Lalapet,Gareeb Nagar,17.442719,78.470234,False,,,
PHCR002459,Andhra Pradesh Old,East Godavari,R Chodavarm (APVVP),Sitapalli,17.44354,81.76194,False,,,
PHCR002460,Andhra Pradesh Old,Hyderabad,Lalapet,Tukaramgate,17.443881,78.52136,False,,,
PHCR002461,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Malkajgiri,17.45089,78.52917,False,,,
PHCR002462,Andhra Pradesh Old,Ranga Reddy,Vikarabad,Nawabpet,17.45306,77.96991,False,,,
PHCR002463,Andhra Pradesh Old,East Godavari,R Chodavarm (APVVP),Kondamodalu,17.453576,81.548673,False,,,
PHCR002464,Andhra Pradesh Old,Hyderabad,Ameerpet,ESI,17.456703,78.431599,False,,,
PHCR002465,Andhra Pradesh Old,Nalgonda,Ramannapet,Mothkur,17.456751,79.259169,False,,,
PHCR002466,Andhra Pradesh Old,Hyderabad,Ameerpet,Sanathnagar,17.45757,78.443932,False,,,
PHCR002467,Andhra Pradesh Old,Hyderabad,Jangammet,Parvathi Nagar,17.45768,78.402352,False,,,
PHCR002468,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Parvathnagar  UHC,17.45768,78.402352,False,,,
PHCR002469,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Shapur Nagar  UHC,17.45768,78.402352,False,,,
PHCR002470,Andhra Pradesh Old,Ranga Reddy,Ibrahimpatnam ,Yacharam,17.45932,77.76177,False,,,
PHCR002471,Andhra Pradesh Old,Nalgonda,Bhongir,Athmakur,17.45971,79.153061,False,,,
PHCR002472,Andhra Pradesh Old,Hyderabad,Sriramnagar,Borabanda,17.459972,78.41143,False,,,
PHCR002473,Andhra Pradesh Old,Hyderabad,Sriramnagar,Sri Ram Nagar,17.461812,78.355066,False,,,
PHCR002474,Andhra Pradesh Old,Nalgonda,Thungathurthy,Thirumalagiri,17.465953,79.477844,False,,,
PHCR002475,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Vinayaknagar  UHC,17.469271,78.539082,False,,,
PHCR002476,Andhra Pradesh Old,Warangal,Chityal,Velishala,17.47,79.52,False,,,
PHCR002477,Andhra Pradesh Old,Warangal,Dornakal,Dornakal,17.47095,80.09537,False,,,
PHCR002478,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Balanagar,17.474355,78.455086,False,,,
PHCR002479,Andhra Pradesh Old,Ranga Reddy,Urban Health Facilities,Serilingampally,17.48,78.33,False,,,
PHCR002480,Andhra Pradesh Old,Khammam,Yellandu,Kamepalli,17.48277,80.30282,False,,,
PHCR002481,Andhra Pradesh Old,Ranga Reddy,Hayatnagar,Balapur,17.48478,78.45834,False,,,
PHCR002482,Andhra Pradesh Old,Khammam,Garla,Mulkanoor,17.48592,80.14463,False,,,
PHCR002483,Andhra Pradesh Old,Nalgonda,Bhongir,Bibinagar,17.48806,78.76597,False,,,
PHCR002484,Andhra Pradesh Old,Nalgonda,Bhongir,Kondamadugu,17.48808,78.76599,False,,,
PHCR002485,Andhra Pradesh Old,Nalgonda,Bhongir,Bommalaramaram,17.48809,78.766,False,,,
PHCR002486,Andhra Pradesh Old,Hyderabad,Nampally,Shanthi Nagar,17.488457,78.411949,False,,,
PHCR002487,Andhra Pradesh Old,Nalgonda,Suryapet,Mothey,17.49142,79.4933,False,,,
PHCR002488,Andhra Pradesh Old,Medak,PATANCHERU,RC PURAM,17.4945,78.2942,False,,,
PHCR002489,Andhra Pradesh Old,Vishakapatnam,CHC Yellamanchili,Dimili,17.49644,82.90289,False,,,
PHCR002490,Andhra Pradesh Old,Vishakapatnam,CHC Yellamanchili,Rambilli,17.49647,82.90292,False,,,
PHCR002491,Andhra Pradesh Old,East Godavari,Addateegala,Yellavaram,17.49704,82.06644,False,,,
PHCR002492,Andhra Pradesh Old,Nalgonda,Bhongir,Thurkapally,17.49753,78.88508,False,,,
PHCR002493,Andhra Pradesh Old,Nalgonda,Bhongir,Gundala,17.49915,79.33135,False,,,
PHCR002494,Andhra Pradesh Old,Nalgonda,Ramannapet,Addagudur,17.49916,79.33136,False,,,
PHCR002495,Andhra Pradesh Old,Hyderabad,Lalapet,Addagutta,17.501103,78.395948,False,,,
PHCR002496,Andhra Pradesh Old,Khammam,Burgampadu,Kukunoor,17.50161,80.91396,False,,,
PHCR002497,Andhra Pradesh Old,Khammam,Burgampadu,Amaravaram,17.50162,80.91397,False,,,
PHCR002498,Andhra Pradesh Old,Ranga Reddy,Marpally,Patloor,17.50656,77.89721,False,,,
PHCR002499,Andhra Pradesh Old,Ranga Reddy,Marpally,Mominpet,17.50656,77.89721,False,,,
PHCR002500,Andhra Pradesh Old,Vishakapatnam,CHC Aruku,Bheemavaram,17.52167,82.74687,False,,,
PHCR002501,Andhra Pradesh Old,Medak,PATANCHERU,RHC PATANCHERU,17.5259737,78.2673023,False,,,
PHCR002502,Andhra Pradesh Old,Ranga Reddy,Ghatkesar,Keesara,17.52804,78.65406,False,,,
PHCR002503,Andhra Pradesh Old,Warangal,Thorrur,Danthalapally,17.53078,79.75098,False,,,
PHCR002504,Andhra Pradesh Old,Medak,PATANCHERU,JINNARAM,17.531408,78.264992,False,,,
PHCR002505,Andhra Pradesh Old,East Godavari,Yeleswaram,Lagarai,17.53476,82.24516,False,,,
PHCR002506,Andhra Pradesh Old,East Godavari,Yeleswaram,Zeddangi,17.53476,82.24516,False,,,
PHCR002507,Andhra Pradesh Old,East Godavari,Addateegala,Rajavommangi,17.5348,82.2452,False,,,
PHCR002508,Andhra Pradesh Old,Warangal,Wardhannapet,Parvatagiri,17.54025,79.88715,False,,,
PHCR002509,Andhra Pradesh Old,Vishakapatnam,Area Hospital Narsipatnam,Nathavaram,17.5431,82.4749,False,,,
PHCR002510,Andhra Pradesh Old,Khammam,Bhadrachalam,Gowridevipeta,17.54574,81.13654,False,,,
PHCR002511,Andhra Pradesh Old,Warangal,Palakurthy,Kodakandla,17.54648,79.48528,False,,,
PHCR002512,Andhra Pradesh Old,Vishakapatnam,CHC Yellamanchili,Regupalem,17.55312,82.87967,False,,,
PHCR002513,Andhra Pradesh Old,Ranga Reddy,Chevella ,Shankarpally,17.55592,77.90711,False,,,
PHCR002514,Andhra Pradesh Old,Ranga Reddy,Chevella ,Tangutoor,17.55599,77.90718,False,,,
PHCR002515,Andhra Pradesh Old,East Godavari,Addateegala,Chavitidibbalu,17.557182,81.994385,False,,,
PHCR002516,Andhra Pradesh Old,Warangal,Thorrur,Thorrur,17.56115,79.35235,False,,,
PHCR002517,Andhra Pradesh Old,Warangal,Palakurthy,Devaruppula,17.56117,79.35237,False,,,
PHCR002518,Andhra Pradesh Old,Nalgonda,Alair,Motakondur,17.56524,79.16938,False,,,
PHCR002519,Andhra Pradesh Old,Medak,NARAYANKHED,NIZAMPET,17.5751753,78.4232154,False,,,
PHCR002520,Andhra Pradesh Old,Nizamabad,Yellareddy,Nagireddypet,17.57709,77.76084,False,,,
PHCR002521,Andhra Pradesh Old,Medak,SADASHIVPET,KONDAPUR,17.5786435,78.0580608,False,,,
PHCR002522,Andhra Pradesh Old,Warangal,Thorrur,Nellikudur,17.58,79.75,False,,,
PHCR002523,Andhra Pradesh Old,Medak,SADASHIVPET,KANDI,17.5826134,78.1089058,False,,,
PHCR002524,Andhra Pradesh Old,Khammam,Sathupalli,Patwarigudem,17.5961,81.0568,False,,,
PHCR002525,Andhra Pradesh Old,Khammam,Palvoncha,Ulvanoor,17.59613,80.70406,False,,,
PHCR002526,Andhra Pradesh Old,Vishakapatnam,CHC Aganampudi,Parawada,17.59716,83.07886,False,,,
PHCR002527,Andhra Pradesh Old,Khammam,Kunavaram,Kuturu,17.5992,81.34624,False,,,
PHCR002528,Andhra Pradesh Old,Khammam,Yellandu,Sulhanagar,17.59922,80.34267,False,,,
PHCR002529,Andhra Pradesh Old,Khammam,Aswaraopeta,Velairpadu,17.59924,81.34628,False,,,
PHCR002530,Andhra Pradesh Old,Vishakapatnam,Area Hospital Narsipatnam,Vemulapudi,17.60034,82.59749,False,,,
PHCR002531,Andhra Pradesh Old,Vishakapatnam,Nakkapalli,Payakarao Peta,17.60161,83.12861,False,,,
PHCR002532,Andhra Pradesh Old,Vishakapatnam,Nakkapalli,Godicherla,17.60167,83.12867,False,,,
PHCR002533,Andhra Pradesh Old,Nalgonda,Thungathurthy,Arvapally,17.61396,78.85861,False,,,
PHCR002534,Andhra Pradesh Old,Medak,SADASHIVPET,ATHMAKUR,17.616707,77.949993,False,,,
PHCR002535,Andhra Pradesh Old,Medak,SADASHIVPET,MUNIPALLY,17.616709,77.949991,False,,,
PHCR002536,Andhra Pradesh Old,Khammam,Garla,Bayyaram,17.61815,80.12884,False,,,
PHCR002537,Andhra Pradesh Old,Medak,JOGIPET,PULKAL,17.624476,78.088297,False,,,
PHCR002538,Andhra Pradesh Old,Medak,PATANCHERU,BHANOOR,17.624476,78.088297,False,,,
PHCR002539,Andhra Pradesh Old,Medak,NARSAPUR,HATHNOORA,17.624478,78.088295,False,,,
PHCR002540,Andhra Pradesh Old,Medak,NARSAPUR,CHINTALCHERVU,17.624482,78.088291,False,,,
PHCR002541,Andhra Pradesh Old,Nalgonda,Alair,Sharajpet,17.625046,79.105455,False,,,
PHCR002542,Andhra Pradesh Old,Medak,SADASHIVPET,PPU SANGAREDDY,17.6270726,78.0883519,False,,,
PHCR002543,Andhra Pradesh Old,Ranga Reddy,Medchal ,Jawaharnagar,17.62948,78.494301,False,,,
PHCR002544,Andhra Pradesh Old,Ranga Reddy,Vikarabad,Pudur,17.63244,78.53824,False,,,
PHCR002545,Andhra Pradesh Old,Vishakapatnam,CHC Aganampudi,Gajuwaka,17.64413,83.23486,False,,,
PHCR002546,Andhra Pradesh Old,Vishakapatnam,District Hospital Anakapalli,Munagapaka,17.64438,83.00583,False,,,
PHCR002547,Andhra Pradesh Old,Warangal,Jangaon,Lingala Ghanpur,17.65002,79.15247,False,,,
PHCR002548,Andhra Pradesh Old,Khammam,Bhadrachalam,Laxmipuram,17.651874,80.884094,False,,,
PHCR002549,Andhra Pradesh Old,Warangal,Narsampet,Nallabelli,17.65353,79.50848,False,,,
PHCR002550,Andhra Pradesh Old,East Godavari,R Chodavarm (APVVP),Boduluru,17.654459,81.718525,False,,,
PHCR002551,Andhra Pradesh Old,Vishakapatnam,Area Hospital Narsipatnam,Kantaram,17.65469,82.35846,False,,,
PHCR002552,Andhra Pradesh Old,Khammam,Yellandu,Rompedu,17.65586,80.50876,False,,,
PHCR002553,Andhra Pradesh Old,Khammam,Yellandu,Komararam,17.65587,80.50877,False,,,
PHCR002554,Andhra Pradesh Old,East Godavari,R Chodavarm (APVVP),Maredumilli,17.65611,81.67606,False,,,
PHCR002555,Andhra Pradesh Old,Vishakapatnam,Area Hospital Narsipatnam,Downooru,17.65695,82.6008,False,,,
PHCR002556,Andhra Pradesh Old,Vishakapatnam,CHC  Chintapalli,Tajangi,17.65696,82.60081,False,,,
PHCR002557,Andhra Pradesh Old,Vishakapatnam,CHC Kotauratla,Makavarapalem,17.65696,82.73356,False,,,
PHCR002558,Andhra Pradesh Old,Vishakapatnam,CHC Kotauratla,Burugupalem,17.65702,82.73362,False,,,
PHCR002559,Andhra Pradesh Old,Vishakapatnam,District Hospital Anakapalli,Kasimkota,17.662343,82.970123,False,,,
PHCR002560,Andhra Pradesh Old,Warangal,Mahabubabad,Kambalapally,17.66614,80.02341,False,,,
PHCR002561,Andhra Pradesh Old,Vishakapatnam,CHC  Chintapalli,Sapparla,17.66641,82.65386,False,,,
PHCR002562,Andhra Pradesh Old,Vishakapatnam,CHC  Chintapalli,Raghavendra nagar,17.66642,82.65387,False,,,
PHCR002563,Andhra Pradesh Old,Vishakapatnam,CHC  Chintapalli,Pedavalasa,17.66643,82.65388,False,,,
PHCR002564,Andhra Pradesh Old,Vishakapatnam,CHC Aganampudi,Pedagantyada,17.666432,83.207531,False,,,
PHCR002565,Andhra Pradesh Old,Khammam,Palvoncha,Allapalli,17.66846,80.63161,False,,,
PHCR002566,Andhra Pradesh Old,Khammam,Palvoncha,Regalla,17.66846,80.63161,False,,,
PHCR002567,Andhra Pradesh Old,Medak,KOHEER,PPU ZAHEERABAD,17.675633,77.6105517,False,,,
PHCR002568,Andhra Pradesh Old,Vishakapatnam,CHC Yellamanchili,Thallapalem,17.67588,82.95268,False,,,
PHCR002569,Andhra Pradesh Old,Vishakapatnam,District Hospital Anakapalli,Atchutapuram,17.67903,83.01248,False,,,
PHCR002570,Andhra Pradesh Old,Medak,PATANCHERU,GUMMADIDALA,17.6817817,78.3688417,False,,,
PHCR002571,Andhra Pradesh Old,Medak,KOHEER,DIGWAL,17.683306,77.616694,False,,,
PHCR002572,Andhra Pradesh Old,Medak,KOHEER,RAIKODE,17.683307,77.616693,False,,,
PHCR002573,Andhra Pradesh Old,Medak,KOHEER,BILALPUR,17.683308,77.616692,False,,,
PHCR002574,Andhra Pradesh Old,Medak,KOHEER,MIRZAPUR,17.683308,77.616692,False,,,
PHCR002575,Andhra Pradesh Old,Medak,KOHEER,JHARASANGAM,17.68331,77.61669,False,,,
PHCR002576,Andhra Pradesh Old,Medak,KOHEER,MOGUDEMPALLY,17.683312,77.616688,False,,,
PHCR002577,Andhra Pradesh Old,Warangal,Gudur,Teegalaveni,17.68811,79.86711,False,,,
PHCR002578,Andhra Pradesh Old,Warangal,Mahabubabad,Inugurthy,17.68816,79.86716,False,,,
PHCR002579,Andhra Pradesh Old,Warangal,Mahabubabad,Alankanipet,17.68818,79.86718,False,,,
PHCR002580,Andhra Pradesh Old,Warangal,Mahabubabad,Kesamudrum,17.68818,79.86718,False,,,
PHCR002581,Andhra Pradesh Old,Warangal,Narsampet,Keshavapur,17.68818,79.61148,False,,,
PHCR002582,Andhra Pradesh Old,Nalgonda,Alair,Rajapet,17.68952,78.90157,False,,,
PHCR002583,Andhra Pradesh Old,Khammam,Yellandu,Gundala,17.69045,80.91395,False,,,
PHCR002584,Andhra Pradesh Old,Khammam,Bhadrachalam,Narasapuram,17.69049,80.91399,False,,,
PHCR002585,Andhra Pradesh Old,Khammam,Manuguru,Manuguru,17.69676,81.14981,False,,,
PHCR002586,Andhra Pradesh Old,Khammam,Manuguru,Pinapaka,17.69676,81.14981,False,,,
PHCR002587,Andhra Pradesh Old,Khammam,Manuguru,Janampeta,17.69677,81.14982,False,,,
PHCR002588,Andhra Pradesh Old,Khammam,Manuguru,Karakagudem,17.69678,81.14983,False,,,
PHCR002589,Andhra Pradesh Old,Khammam,Bhadrachalam,Nellipaka,17.69992,80.82762,False,,,
PHCR002590,Andhra Pradesh Old,Medak,NARSAPUR,DOULTHABAD H,17.7058253,78.2096224,False,,,
PHCR002591,Andhra Pradesh Old,Warangal,Jangaon,Raghunathpally,17.71171,79.29916,False,,,
PHCR002592,Andhra Pradesh Old,Warangal,Jangaon,Narmetta,17.721,79.16249,False,,,
PHCR002593,Andhra Pradesh Old,Medak,NARSAPUR,SHIVAMPET,17.7248577,78.0916233,False,,,
PHCR002594,Andhra Pradesh Old,Vishakapatnam,Area Hospital Narsipatnam,U Cheedipalem,17.72722,82.11745,False,,,
PHCR002595,Andhra Pradesh Old,Warangal,Bachannapet,Bachannapet,17.7278,79.20622,False,,,
PHCR002596,Andhra Pradesh Old,Vishakapatnam,District Hospital Anakapalli,Tummapala,17.73883,82.96933,False,,,
PHCR002597,Andhra Pradesh Old,Medak,GAJWEL,VERGAL,17.74223,78.65855,False,,,
PHCR002598,Andhra Pradesh Old,Medak,GAJWEL,MULUGU,17.7438629,78.6299438,False,,,
PHCR002599,Andhra Pradesh Old,Warangal,Narsampet,Banojipet,17.74475,79.2992,False,,,
PHCR002600,Andhra Pradesh Old,Warangal,Jangaon,Komalla,17.74476,79.29921,False,,,
PHCR002601,Andhra Pradesh Old,Medak,KOHEER,MALCHELMA,17.75207,77.57901,False,,,
PHCR002602,Andhra Pradesh Old,Warangal,Palakurthy,Palakurthy,17.76053,79.38893,False,,,
PHCR002603,Andhra Pradesh Old,Medak,GAJWEL,JAGADEVPUR,17.76946,78.81153,False,,,
PHCR002604,Andhra Pradesh Old,Khammam,Julurupadu,Penagadapa,17.78156,81.26278,False,,,
PHCR002605,Andhra Pradesh Old,Vishakapatnam,CHC Gopalapatnam,RHC Simhachalam,17.78289,83.25819,False,,,
PHCR002606,Andhra Pradesh Old,Warangal,Ghanpur,Zaffergadh,17.78574,79.48194,False,,,
PHCR002607,Andhra Pradesh Old,Medak,GAJWEL,TOOPRAN,17.7885321,78.3795208,False,,,
PHCR002608,Andhra Pradesh Old,Warangal,Mahabubabad,Nekkonda,17.79201,79.79746,False,,,
PHCR002609,Andhra Pradesh Old,Vishakapatnam,Area Hospital Narsipatnam,Rolugunta,17.79552,82.68382,False,,,
PHCR002610,Andhra Pradesh Old,Vishakapatnam,CHC Gopalapatnam,Pendurty,17.811456,83.206329,False,,,
PHCR002611,Andhra Pradesh Old,Medak,GAJWEL,THEEGUL,17.8185611,78.7672245,False,,,
PHCR002612,Andhra Pradesh Old,Vishakapatnam,CHC Paderu,Minimuluru,17.82068,82.91953,False,,,
PHCR002613,Andhra Pradesh Old,Vishakapatnam,CHC Chodavaram,Ravikamatham,17.8207,82.8033,False,,,
PHCR002614,Andhra Pradesh Old,Warangal,Gudur,Gudur,17.82429,80.03324,False,,,
PHCR002615,Andhra Pradesh Old,Warangal,Ghanpur,Stn. Ghanpur,17.837604,79.40918,False,,,
PHCR002616,Andhra Pradesh Old,Medak,JOGIPET,PPU JOGIPET,17.8386687,78.0709718,False,,,
PHCR002617,Andhra Pradesh Old,Warangal,Bachannapet,Ladnoor,17.8455,79.0069,False,,,
PHCR002618,Andhra Pradesh Old,Warangal,Wardhannapet,Sangem,17.8455,79.1099,False,,,
PHCR002619,Andhra Pradesh Old,Warangal,Hasanparthy,Geesugonda,17.84552,79.10992,False,,,
